"","GSM5800224","GSM5800225","GSM5800226","GSM5800227","GSM5800228","GSM5800229","GSM5800230","GSM5800231","GSM5800232","GSM5800233","GSM5800234","GSM5800235","GSM5800236","GSM5800237","GSM5800238","GSM5800239"
"ENSG00000011258","1","0","1","1","1","0","0","0","2","1","2","2","1","2","3","2"
"ENSG00000011260","5","7","3","3","0","0","0","0","0","0","2","3","4","2","4","2"
"ENSG00000011275","24","21","16","17","16","12","21","18","22","18","16","17","36","35","37","38"
"ENSG00000011295"," 8","11"," 4"," 3"," 4"," 1"," 0"," 0"," 2"," 2"," 3"," 3","10","13"," 4"," 5"
"ENSG00000011304"," 54"," 64"," 29"," 25"," 69"," 76"," 27"," 26"," 50"," 47"," 32"," 34"," 81"," 74","107"," 98"
"ENSG00000011332"," 5"," 6","26","22","10"," 5","59","69","26","29","49","36","12","19","12","12"
"ENSG00000011347","27","27","17","18","42","44","35","31","67","64","45","43","21","19"," 8"," 7"
"ENSG00000011376","13","10"," 7"," 7"," 4"," 6"," 0"," 0","12","14"," 8"," 7","16","17","11","10"
"ENSG00000011405"," 7"," 6"," 4"," 3"," 7"," 6","13","12"," 9"," 5"," 4"," 3","15","15","12","11"
"ENSG00000011422","20","19"," 8"," 8","12","19"," 0"," 0","21","20"," 9"," 7","18","19","12","12"
"ENSG00000011426"," 594"," 595"," 184"," 180"," 237"," 234","  94","  74"," 183"," 164"," 128"," 132"," 466"," 447","1073","1050"
"ENSG00000011451","26","28","47","47","26","23"," 7"," 6","31","31","50","50","35","31","25","26"
"ENSG00000011454"," 44"," 43"," 25"," 20"," 60"," 27","  2","  2"," 52"," 42"," 47"," 41"," 66"," 67","102"," 90"
"ENSG00000011465","70","59","40","39","30","28"," 6"," 3","10","14","31","28","97","86","47","47"
"ENSG00000011478","10","16"," 3"," 4"," 1"," 0"," 0"," 0"," 3"," 2"," 2"," 1"," 7"," 6"," 2"," 3"
"ENSG00000011485","18","19","19","20","31","20","49","48","33","30","29","28","55","53","48","47"
"ENSG00000011523","15","13","11","11","12"," 8","10","10","14","15","16","14","11","17","15","15"
"ENSG00000011566","11","12"," 9"," 7","19"," 4","11","10","14","16"," 4"," 4","13","11"," 8"," 9"
"ENSG00000011600","12","10","14","11","13","25"," 0"," 0"," 1"," 1"," 0"," 0","19","24","34","38"
"ENSG00000011638","0","0","2","0","0","0","0","0","3","2","0","0","1","2","0","1"
"ENSG00000011677"," 1"," 0"," 2"," 2"," 5"," 4","11"," 9"," 3"," 4","15","13"," 2"," 2"," 2"," 3"
"ENSG00000012048","17"," 5"," 8"," 6"," 4"," 4"," 0"," 0"," 0"," 0"," 6"," 5","15","11"," 7"," 4"
"ENSG00000012061"," 39"," 50"," 30"," 32"," 31"," 31","118","140"," 24"," 26"," 23"," 26"," 59"," 46"," 66"," 68"
"ENSG00000012124","112","107","118","106"," 52"," 45","109"," 90"," 53"," 52"," 79"," 75","255","222","227","220"
"ENSG00000012171"," 45"," 57"," 68"," 68"," 20"," 29"," 54"," 57"," 24"," 20"," 29"," 32"," 92"," 94","152","146"
"ENSG00000012174","3","3","1","0","1","1","0","0","1","1","0","0","3","2","5","5"
"ENSG00000012211","3","2","1","1","2","2","0","0","1","1","0","0","2","3","5","3"
"ENSG00000012223"," 2"," 1"," 3"," 3","34","31","18","16"," 1"," 1"," 0"," 0","57","61","22","19"
"ENSG00000012232"," 18"," 24"," 37"," 39"," 15"," 33","104"," 88"," 21"," 26"," 26"," 26"," 40"," 39"," 43"," 40"
"ENSG00000012660","93","95"," 6"," 5","28","21"," 0"," 0","23","19"," 6"," 7","51","33","76","87"
"ENSG00000012779","28"," 9"," 6"," 8","23"," 5"," 0"," 0"," 0"," 0"," 6"," 5","28","27","28","34"
"ENSG00000012817","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000012822","159","145"," 78"," 74"," 66"," 59","319","252","135","130"," 83"," 82","135","140","165","162"
"ENSG00000012963","5","4","2","2","5","2","0","0","5","4","4","3","7","6","9","9"
"ENSG00000012983","23","33","16","13","21","10","18","18","31","35","14","15","39","37","60","64"
"ENSG00000013016"," 6"," 6"," 5"," 5","17","13"," 0"," 0","11","10","13","12","16","15","15","13"
"ENSG00000013275","10","12"," 6"," 7"," 8"," 7"," 0"," 0"," 6"," 6"," 6"," 6","25","27","26","19"
"ENSG00000013288","17","13","11","12","10"," 6"," 1"," 2","12","12","16","15","20","19","18","16"
"ENSG00000013293"," 1"," 1"," 1"," 1","10"," 2"," 0"," 0"," 2"," 2"," 0"," 0"," 5"," 6"," 7"," 8"
"ENSG00000013297"," 73"," 75"," 68"," 63"," 58"," 25","158","159"," 28"," 28"," 40"," 35","289","279","354","350"
"ENSG00000013306","47","44","84","80","45","32","49","63","22","27","51","49","70","76","87","86"
"ENSG00000013364"," 94","103","101","113"," 55"," 28"," 13"," 12"," 58"," 69"," 82"," 94","100","118","133","162"
"ENSG00000013374","20","10"," 5"," 5"," 3"," 4"," 0"," 0"," 4"," 4","10","10","15","18","14","15"
"ENSG00000013375","1","1","1","1","0","1","0","0","0","0","4","4","2","4","3","3"
"ENSG00000013392","5","4","0","0","1","0","0","0","2","1","1","1","1","1","1","1"
"ENSG00000013441"," 6"," 9"," 4"," 4"," 7"," 5"," 0"," 0"," 3"," 2"," 7"," 5","17","17","13","12"
"ENSG00000013503","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","1"
"ENSG00000013523","34","28","22","21","31","13"," 0"," 0","29","30"," 9"," 9","33","39","63","61"
"ENSG00000013561"," 7","11"," 4"," 2"," 2"," 1"," 0"," 0"," 0"," 0"," 6"," 4"," 9"," 9"," 7","10"
"ENSG00000013563"," 5"," 5"," 2"," 3","13"," 8"," 0"," 0"," 4"," 3","20","14","28","31"," 9","12"
"ENSG00000013573"," 2"," 4"," 3"," 3"," 4"," 5"," 8"," 7","10"," 8"," 7"," 4","13"," 7","14","16"
"ENSG00000013583"," 8","10"," 3"," 3"," 1"," 2"," 0"," 0"," 2"," 1"," 6"," 4","18","14","10"," 9"
"ENSG00000013588","5","5","2","1","1","0","0","0","0","0","0","0","5","5","1","2"
"ENSG00000013619","20","21","12","12","16","24","14","13","20","18","10"," 9","11","11","12","11"
"ENSG00000013725","0","0","0","0","1","1","0","0","1","1","2","1","4","4","2","1"
"ENSG00000013810","1","0","1","1","0","5","0","0","1","1","1","2","2","2","3","3"
"ENSG00000014123","0","0","1","1","1","1","0","0","1","0","2","1","4","3","4","5"
"ENSG00000014138","20","17","17","18"," 5"," 8"," 0"," 0","12","10"," 6"," 6","11","10","18","16"
"ENSG00000014164","19","17","15","15"," 9"," 7"," 0"," 0","13","13"," 9"," 8","18","16","16","17"
"ENSG00000014216"," 60"," 72"," 51"," 47"," 49"," 61","153","143"," 68"," 67"," 41"," 47"," 71"," 68"," 56"," 66"
"ENSG00000014257","11","12"," 0"," 0"," 2"," 3"," 0"," 0"," 0"," 0"," 4"," 3"," 9"," 5"," 5","11"
"ENSG00000014641","24","18"," 3"," 4"," 8","15"," 0"," 0","12","12","12","12","46","40","42","30"
"ENSG00000014824","4","4","1","1","1","0","0","0","0","0","0","0","6","7","4","4"
"ENSG00000014914","24","17","13","13","15","14"," 0"," 0","19","15"," 8"," 9","24","30","18","18"
"ENSG00000014919","2","1","3","4","3","1","0","0","1","1","2","1","6","7","8","6"
"ENSG00000015133","43","41","33","31"," 1"," 5"," 0"," 0","10","13"," 4","10","11","11"," 8"," 5"
"ENSG00000015153","22","14"," 1"," 1"," 3"," 0"," 0"," 0"," 2"," 2","11","11","17","10","11"," 7"
"ENSG00000015171","11"," 9"," 3"," 3","11","33"," 0"," 0","20","19","11","13","19","21","23","29"
"ENSG00000015285","16","21","14","13","16","15"," 0"," 0","16","15","14","14","20","21","38","33"
"ENSG00000015413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000015475","13"," 6"," 0"," 0"," 1"," 0"," 0"," 0"," 4"," 6","11","10"," 9"," 8"," 3"," 2"
"ENSG00000015479","18","14"," 9"," 9","15","14","25","29"," 5"," 8"," 7"," 9","30","28","26","25"
"ENSG00000015520","1","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"ENSG00000015532","30","18","10","10","11","16"," 5"," 3","25","24","13","13","12","20","27","27"
"ENSG00000015568","11","10"," 4"," 2"," 9"," 3"," 5"," 4","23","24"," 9"," 9","12","11","10"," 9"
"ENSG00000015592"," 27"," 28"," 15"," 18"," 19"," 24","  8","  6"," 20"," 19"," 20"," 22"," 79"," 74","119","123"
"ENSG00000015676","37","40","27","27","31","34","11","11","25","25","41","46","40","44","32","34"
"ENSG00000016391","5","4","2","2","2","3","0","0","3","2","2","2","6","6","6","5"
"ENSG00000016402","0","0","1","1","1","0","0","0","0","0","0","0","5","5","1","1"
"ENSG00000016602","1","2","1","1","2","1","0","0","0","0","1","1","1","2","6","6"
"ENSG00000016864"," 0"," 0"," 5"," 2"," 1"," 2"," 0"," 0","10"," 7"," 0"," 0"," 4"," 3"," 5"," 5"
"ENSG00000017260","35","42"," 1"," 2","14"," 5"," 0"," 0"," 5"," 8"," 3"," 4","25","17","27","28"
"ENSG00000017427","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"ENSG00000017483"," 7"," 5"," 6"," 7"," 8"," 4"," 0"," 0"," 7"," 6"," 7"," 7"," 9"," 5","11"," 5"
"ENSG00000017797","50","44","18","19","22","18","28","27","29","28","23","20","19","23","30","29"
"ENSG00000018189","14","20","11","11","24","15","95","81","13"," 9","24","25","36","33","32","36"
"ENSG00000018236","24","37","17","13","49","16","22","17","31","34","25","22","63","68","60","44"
"ENSG00000018280"," 85"," 89"," 52"," 42"," 61"," 62","134","129"," 57"," 58"," 22"," 28","113","129","194","177"
"ENSG00000018408","112","126","124","134","106"," 74"," 61"," 42"," 61"," 54"," 74"," 69","157","148","141","144"
"ENSG00000018510","0","0","1","1","1","0","0","0","1","1","0","1","4","3","4","3"
"ENSG00000018610","1","2","2","1","3","0","0","0","1","4","0","0","4","5","8","8"
"ENSG00000018625"," 658"," 674"," 870"," 874"," 731","1339"," 338"," 401","1807","1854","1055","1069","1348","1394","1130","1164"
"ENSG00000018699","11","18"," 3"," 1"," 6"," 5"," 0"," 0"," 5"," 6"," 0"," 0"," 7"," 9"," 6"," 5"
"ENSG00000018869","0","0","0","0","1","1","0","0","0","0","0","0","5","4","2","0"
"ENSG00000019102","4","6","0","0","0","0","0","0","3","2","0","0","2","1","1","1"
"ENSG00000019144","375","378","186","191","138","117","436","403","148","151"," 88"," 98","382","404","505","512"
"ENSG00000019485","8","4","5","5","3","3","3","3","4","4","5","5","7","5","4","4"
"ENSG00000019505"," 1"," 4"," 8"," 8","32","25","20","23","61","62","63","58","34","34","19","24"
"ENSG00000019549","0","0","0","0","1","1","0","0","1","1","1","1","1","0","1","1"
"ENSG00000019582"," 221"," 213"," 150"," 133"," 356"," 411"," 212"," 207"," 184"," 179"," 109"," 103"," 549"," 532","1195","1154"
"ENSG00000019991"," 6"," 5"," 4"," 2","14","23"," 0"," 0"," 0"," 0","37","40"," 5"," 8"," 5"," 5"
"ENSG00000019995","0","0","1","0","1","1","0","0","1","1","1","1","4","3","2","2"
"ENSG00000020129","233","245","210","195","184","159"," 60"," 55","148","145","176","158","107","112","115","100"
"ENSG00000020181"," 6"," 7"," 6"," 6"," 7"," 5"," 4"," 4"," 7"," 6"," 5"," 5"," 7","10"," 6"," 7"
"ENSG00000020256"," 3"," 2"," 4"," 3"," 5"," 3"," 0"," 0"," 9"," 9"," 2"," 3","10"," 8"," 7","12"
"ENSG00000020426","1","0","1","0","1","1","0","0","0","0","4","3","2","2","3","4"
"ENSG00000020577","50","42","35","31","33","38","26","24","19","24","13","11","97","85","85","86"
"ENSG00000020633","1","2","2","3","1","3","0","0","1","1","1","0","6","3","3","4"
"ENSG00000020922","0","0","0","0","2","0","0","0","1","1","1","1","2","2","2","1"
"ENSG00000021300"," 783"," 794"," 743"," 754"," 425"," 372"," 699"," 731"," 855"," 816"," 396"," 407","1268","1312","1978","2058"
"ENSG00000021355"," 5"," 4"," 1"," 1"," 1"," 1"," 0"," 0"," 9","10"," 1"," 1","10","11"," 7"," 7"
"ENSG00000021488","0","0","1","1","0","0","0","0","0","0","0","0","1","2","0","0"
"ENSG00000021574","1","0","0","0","1","5","0","0","1","1","1","0","4","4","4","4"
"ENSG00000021645"," 46"," 44"," 17"," 18"," 28"," 32","  2","  2"," 31"," 32"," 42"," 33","103","113"," 51"," 48"
"ENSG00000021762"," 52"," 50"," 18"," 21"," 24"," 20","110","114"," 26"," 26"," 26"," 20"," 64"," 47"," 56"," 54"
"ENSG00000021776"," 9","14"," 7"," 7"," 9"," 6"," 9"," 8"," 5"," 6"," 7"," 8"," 9"," 9","18","15"
"ENSG00000021826"," 2"," 2"," 1"," 0"," 1"," 1"," 0"," 0"," 1"," 1"," 1"," 0","19","16","11"," 9"
"ENSG00000022267","50","50","38","34","56","34","36","28","32","31","50","45","55","47","45","41"
"ENSG00000022277"," 3"," 4"," 5"," 5","12"," 2"," 0"," 0"," 0"," 0"," 5"," 6","20","17","18","18"
"ENSG00000022355","12","11"," 3"," 2","16","15"," 0"," 0","12","14","25","22","10","12"," 7"," 5"
"ENSG00000022556","0","0","0","0","1","0","0","0","1","1","1","1","4","2","1","1"
"ENSG00000022567"," 8","10"," 6"," 7","21","11"," 3"," 4","23","21","16","15","13","13","14","11"
"ENSG00000022840"," 23"," 18"," 32"," 25"," 46"," 39"," 10","  8"," 35"," 29"," 32"," 32","103","107"," 75"," 70"
"ENSG00000022976","5","2","1","1","3","2","0","0","5","7","1","1","5","8","4","5"
"ENSG00000023041"," 6"," 4"," 4"," 5"," 8"," 2"," 0"," 0"," 4"," 4"," 5"," 4"," 8"," 9","10"," 9"
"ENSG00000023171","31","31","30","27","43","44","53","39","65","61","40","40","30","31","23","24"
"ENSG00000023191"," 62"," 59"," 75"," 67"," 34"," 17","  0","  0"," 21"," 20"," 47"," 44","119","115","152","151"
"ENSG00000023228"," 8"," 6"," 3"," 3"," 8"," 4"," 2"," 2"," 8"," 8"," 6"," 6","12","12","12","12"
"ENSG00000023287","3","1","1","1","3","1","5","4","9","6","5","3","9","9","5","5"
"ENSG00000023318","1","1","2","2","2","1","0","0","1","1","2","2","4","4","4","4"
"ENSG00000023330","12","13","11","12","38","10"," 0"," 0","23","27","14","13","41","32","37","31"
"ENSG00000023516","22","22"," 7"," 6","13"," 9","10"," 8","14","14"," 8"," 7","18","18","22","22"
"ENSG00000023572","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0"
"ENSG00000023697","2","1","1","2","0","2","0","0","0","0","2","1","4","5","3","3"
"ENSG00000023734"," 9"," 8"," 9"," 9","10"," 8"," 0"," 0"," 9","11"," 8"," 6","29","28","22","20"
"ENSG00000023839","1","1","0","0","0","0","0","0","0","0","5","4","0","0","0","0"
"ENSG00000023892","3","4","1","1","3","1","0","0","1","0","0","0","4","6","5","5"
"ENSG00000023902","17","17","47","41","33","21","11","16","44","38","45","49","45","45","23","28"
"ENSG00000023909","0","0","0","0","0","1","0","0","0","0","0","0","1","1","2","1"
"ENSG00000024048","2","2","1","1","3","2","4","3","3","3","3","3","7","6","7","7"
"ENSG00000024422","24","28","20","20","19","13","20","16","22","25","11","12","30","32","21","24"
"ENSG00000024862","1","0","1","1","0","0","0","0","0","0","1","0","3","2","2","1"
"ENSG00000025039","11","13"," 6"," 6","16"," 8"," 5"," 4"," 8"," 8"," 7"," 5","15","13","12","12"
"ENSG00000025156","3","3","2","1","2","1","0","0","1","1","2","2","4","5","9","6"
"ENSG00000025293","30","36","23","22","22","12"," 0"," 0","14","17","24","31","52","58","48","48"
"ENSG00000025423","0","0","0","0","2","0","0","0","0","0","0","0","2","3","2","4"
"ENSG00000025434"," 8"," 9"," 6","10","12"," 8"," 0"," 0","12","14"," 6"," 7","14","21","19","22"
"ENSG00000025708"," 9","14"," 6"," 6","10"," 4"," 0"," 0","10"," 8"," 6"," 7","15","20","12","13"
"ENSG00000025770","14"," 9","10","11","11","15"," 0"," 0"," 9"," 8","32","33","13","25","22","19"
"ENSG00000025772","20","19","12","11","27","15"," 0"," 0"," 9","10"," 8"," 8","10","10","14","13"
"ENSG00000025796"," 0"," 1"," 7"," 5"," 7"," 2","39","28"," 5"," 7"," 4"," 2","14","18","10","11"
"ENSG00000025800","20","23","12","12","19"," 9","10"," 7","10","10","14","15","25","24","31","30"
"ENSG00000026025","465","398","128","115","331","442"," 81"," 77","520","461"," 76"," 69"," 63"," 60","193","175"
"ENSG00000026036","4","4","6","5","6","3","0","0","3","3","5","6","8","9","7","7"
"ENSG00000026103","21","18","14","12"," 6"," 2"," 0"," 0"," 5"," 5","10","10","11"," 8"," 7"," 7"
"ENSG00000026297"," 3"," 6"," 6","10","15","10"," 0"," 0","13","17"," 9","10","33","31","41","42"
"ENSG00000026508","254","230","228","201","318","405","187","158"," 86"," 60","115","101","436","429","482","472"
"ENSG00000026559"," 0"," 0"," 1"," 1"," 1"," 2","11"," 8"," 0"," 0"," 2"," 1"," 1"," 0"," 0"," 0"
"ENSG00000026652","10","12"," 8"," 8","10"," 9"," 2"," 2","12","12"," 5"," 3","37","41","42","46"
"ENSG00000026950","11","12"," 5"," 4"," 7","13"," 0"," 0"," 8"," 8"," 6"," 5","18","16","15","15"
"ENSG00000027001","0","1","1","1","2","1","0","0","0","0","0","0","2","4","2","2"
"ENSG00000027075"," 8"," 6","12","12"," 5","11"," 0"," 0","12","13"," 3"," 4","22","20","22","24"
"ENSG00000027644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000027697"," 6"," 3"," 2"," 2","10"," 2"," 0"," 0"," 1"," 1"," 6"," 6","15","14","13","14"
"ENSG00000027847","25","15","22","23","13","17"," 0"," 0"," 5"," 5","10","13","11","14","16","22"
"ENSG00000027869","2","2","2","2","2","0","0","0","0","0","0","0","7","6","4","4"
"ENSG00000028116","8","4","2","2","4","3","0","0","2","1","3","2","5","4","9","7"
"ENSG00000028137","35","26","11","15","24","19"," 0"," 0","14","15","18","21","36","41","31","36"
"ENSG00000028203","23","19"," 7"," 5","15","11","38","47","10"," 8","14","14","19","24","24","19"
"ENSG00000028277"," 7"," 7","40","27"," 8"," 8","11"," 9"," 3"," 3"," 5"," 5","13","10","24","20"
"ENSG00000028310","18","19","14","13","16","29"," 7"," 6","17","15","17","18","35","32","22","26"
"ENSG00000028528","26","26","12","16","21","27","44","36","15","11","24","23","54","61","70","70"
"ENSG00000028839"," 0"," 0"," 0"," 1"," 6"," 1"," 0"," 0"," 0"," 0"," 0"," 0","10","12"," 7"," 5"
"ENSG00000029153","2","2","0","0","1","0","0","0","2","2","1","0","2","1","1","1"
"ENSG00000029363","25","28"," 8"," 7","21","16"," 0"," 0","12","14","13"," 9","25","21","46","33"
"ENSG00000029364","10"," 7"," 3"," 3"," 5"," 5"," 0"," 0"," 1"," 1"," 4"," 4","10","12","10"," 9"
"ENSG00000029534"," 1"," 1"," 2"," 2"," 1"," 1"," 7"," 7"," 9"," 9"," 9"," 9","26","25","13","13"
"ENSG00000029639","0","0","4","5","2","0","0","0","0","0","2","3","6","5","2","3"
"ENSG00000029725","3","6","1","1","6","2","5","4","8","7","1","1","9","8","5","5"
"ENSG00000029993","1","1","0","0","2","0","0","0","0","0","0","0","1","2","1","1"
"ENSG00000030066"," 6"," 8"," 3"," 2"," 4"," 5"," 0"," 0"," 7"," 8"," 5"," 5","10","10","10"," 9"
"ENSG00000030110","3","4","3","3","1","2","0","0","0","0","2","2","6","4","4","3"
"ENSG00000030304","2","2","1","1","0","0","0","0","0","0","0","0","0","2","1","0"
"ENSG00000030419"," 6"," 5"," 7"," 5"," 9"," 3","15","12"," 5"," 3"," 2"," 2","11","10","24","28"
"ENSG00000030582"," 83"," 76"," 92"," 84"," 67"," 64"," 54"," 49"," 44"," 49"," 67"," 71","117","125","132","132"
"ENSG00000031003"," 7"," 3"," 2"," 2"," 3"," 4","22","22"," 4"," 3","10"," 9","10"," 7"," 7"," 9"
"ENSG00000031081","19","20"," 9"," 9","15"," 6"," 3"," 4","19","21","15","20","42","44","20","17"
"ENSG00000031698","16","14","21","22","21","29","19","17"," 9"," 9","24","23","43","46","47","47"
"ENSG00000031823","54","48","31","28","38","25"," 0"," 0","59","50","27","30","76","90","80","71"
"ENSG00000032219","1","2","6","5","3","4","7","6","3","3","3","3","7","5","6","6"
"ENSG00000032389","12","15"," 6"," 6"," 6"," 4"," 0"," 0"," 8","10","16","19","11","10"," 8"," 9"
"ENSG00000032444","178","175","105","124","121","126","161","145","194","188","118","119","264","275","269","263"
"ENSG00000032742"," 0"," 0"," 1"," 1"," 2"," 0","64","57"," 0"," 0"," 0"," 0"," 7"," 5"," 4"," 5"
"ENSG00000033011"," 5"," 4"," 3"," 5"," 5"," 3"," 0"," 0"," 2"," 2","11","11"," 6"," 6"," 6","10"
"ENSG00000033030","12","11"," 3"," 3"," 9"," 8"," 0"," 0","14","13"," 4"," 4","15","12","10"," 9"
"ENSG00000033050"," 5"," 6"," 3"," 3"," 4"," 5"," 3"," 4"," 1"," 1"," 9"," 8"," 9","11"," 8"," 8"
"ENSG00000033100"," 7"," 6"," 3"," 2"," 5"," 1"," 4"," 3"," 3"," 3"," 9"," 8","10","10"," 5"," 4"
"ENSG00000033122","51","53","61","48","98","34","24","18","37","32","44","42","32","25","12","21"
"ENSG00000033170","17","15"," 4"," 4"," 6"," 5","28","25"," 9","10","12"," 8","24","17","14","21"
"ENSG00000033178","2","2","0","1","1","3","0","0","0","0","4","3","6","5","4","4"
"ENSG00000033327","160","161"," 39"," 31","102"," 57"," 32"," 35","143","139"," 34"," 36","141","132","239","211"
"ENSG00000033627","139","139","146","142","133","158","101"," 92","133","129","111","114","136","144","213","215"
"ENSG00000033800","38","25","27","26","31","61","12","13","45","41","28","20","39","47","61","58"
"ENSG00000033867"," 4"," 3"," 3"," 1","10"," 5"," 6"," 4"," 1"," 1"," 2"," 1"," 5"," 7"," 3"," 3"
"ENSG00000034053","20","24","18","16","26","18","58","51","20","20","38","39","50","43","42","41"
"ENSG00000034152","11","10"," 9","10"," 9"," 2","54","54","17","19"," 6"," 6","20","21","13","10"
"ENSG00000034239","0","0","0","0","1","1","0","0","0","0","0","0","0","1","2","1"
"ENSG00000034510","108","166","216","212","103"," 86","  0","  0"," 82"," 86","267","279","247","268","175","179"
"ENSG00000034533","0","0","1","1","1","3","0","0","2","2","1","1","7","5","3","2"
"ENSG00000034677","13","20"," 5"," 3"," 5"," 7"," 7"," 8"," 2"," 2"," 6"," 5","21","18","14"," 9"
"ENSG00000034693"," 8"," 4"," 1"," 1"," 3"," 0"," 0"," 0"," 9","10"," 0"," 0"," 9"," 9"," 6"," 7"
"ENSG00000034713"," 2"," 3"," 7"," 7"," 3"," 6"," 0"," 0"," 0"," 0"," 4"," 6","13","13","13","10"
"ENSG00000035115","39","22","29","25","34","13","11"," 7"," 7"," 7","38","41","52","58","45","49"
