"","Gene","logFC","padj"
"250","ENSG00000107282",-0.12364605530573,1.30358885541493e-07
"251","ENSG00000152234",0.873575155468941,1.31268816487563e-07
"252","ENSG00000247627",-0.923004013984286,1.31268816487563e-07
"253","ENSG00000197971",-0.611666426882738,1.34059982161167e-07
"254","ENSG00000054690",-0.0493194810942526,1.38237658255697e-07
"255","ENSG00000206159",-4.30103233136527,1.47430529793004e-07
"256","ENSG00000117519",-0.0842931964128629,1.5613017843578e-07
"257","ENSG00000159423",-0.11726010493588,1.73794535623938e-07
"258","ENSG00000109099",0.109389430544036,1.77650058453514e-07
"259","ENSG00000269699",-2.33887197399422,1.77650058453514e-07
"260","ENSG00000099998",0.0358280395058092,1.80465168971991e-07
"261","ENSG00000125844",0.255849662348566,1.89505975533668e-07
"262","ENSG00000002586",-1.06932157117946,1.91786750359049e-07
"263","ENSG00000172159",-0.996435573513919,1.94981804996189e-07
"264","ENSG00000147113",0.540249803009704,2.03645923785757e-07
"265","ENSG00000134851",0.732859785071645,2.03729242898372e-07
"266","ENSG00000257017",4.52038223866182,2.22940028833373e-07
"267","ENSG00000106624",-0.372699182728304,2.25837015363575e-07
"268","ENSG00000072041",0.305288170662607,2.29497924653947e-07
"269","ENSG00000167772",1.06701876836588,2.32686907588072e-07
"270","ENSG00000274602",1.7643693989728,2.34879656317671e-07
"271","ENSG00000143537",0.00558865808216631,2.35971720966089e-07
"272","ENSG00000065609",-0.531837187462167,2.42245929383539e-07
"273","ENSG00000189212",-0.81904576541269,2.44010384158464e-07
"274","ENSG00000196975",0.207155359765689,2.45198421926902e-07
"275","ENSG00000198300",-0.623977622186811,2.45673030998748e-07
"276","ENSG00000235750",-0.510829471215368,2.45673030998748e-07
"277","ENSG00000165478",0.271536143783968,2.50236544246254e-07
"278","ENSG00000277203",-0.635433449418621,2.53402393774683e-07
"279","ENSG00000103034",-0.260435566489588,2.64041018840487e-07
"280","ENSG00000183793",2.03464676821837,2.69295150419776e-07
"281","ENSG00000147421",-0.537371813357852,2.72028014584389e-07
"282","ENSG00000224078",-0.812659658501261,2.84743665552481e-07
"283","ENSG00000279302",-0.732701504945184,2.84743665552481e-07
"284","ENSG00000174640",-2.4275400726549,3.07676743326037e-07
"285","ENSG00000168314",-0.568914345327294,3.12539139528706e-07
"286","ENSG00000198743",0.0445919740314876,3.12539139528706e-07
"287","ENSG00000131389",0.450674032748929,3.2727457845695e-07
"288","ENSG00000067601",-2.90144456115966,3.29450999504541e-07
"289","ENSG00000074800",0.245438141592077,3.3631128571663e-07
"290","ENSG00000115523",-0.74687534674394,3.73111290973891e-07
"291","ENSG00000188234",2.11231938917028,3.73111290973891e-07
"292","ENSG00000134817",-0.110934646899733,3.74159878292803e-07
"293","ENSG00000215630",1.38114714263426,3.77572428597553e-07
"294","ENSG00000142686",0.108475002339783,3.83714804554148e-07
"295","ENSG00000067191",-0.411167935740558,3.91753897417572e-07
"296","ENSG00000128739",-0.158556605545904,4.19420669390214e-07
"297","ENSG00000187486",-1.20983489510286,4.36400204316468e-07
"298","ENSG00000243927",-0.0918409477244757,4.51968872361117e-07
"299","ENSG00000170382",-0.0971838195822465,4.56901739204872e-07
"300","ENSG00000075340",-0.850630035986663,4.59367602858787e-07
"301","ENSG00000139970",-0.218338911179062,4.60246148015045e-07
"302","ENSG00000169242",-0.0933954114788645,4.60246148015045e-07
"303","ENSG00000148600",0.525280023381527,4.64029182212535e-07
"304","ENSG00000184557",0.0319160775216346,5.51599766803844e-07
"305","ENSG00000145362",-0.382062066897884,5.58346385643643e-07
"306","ENSG00000099860",-0.0360855935917396,5.61687565805251e-07
"307","ENSG00000104722",-0.730771174214485,5.61928454512686e-07
"308","ENSG00000068745",-0.022243713197273,5.71062498831445e-07
"309","ENSG00000008517",0.433252500012612,5.78850641105682e-07
"310","ENSG00000107731",0.587651254338455,5.91189475875319e-07
"311","ENSG00000120129",1.09421996028131,5.91189475875319e-07
"312","ENSG00000233176",3.8823758763532,5.98984411512771e-07
"313","ENSG00000054356",-0.735229413219473,6.27475513423742e-07
"314","ENSG00000128342",0.342021767335127,6.58546379018573e-07
"315","ENSG00000099715",-4.30014456985464,6.97891487357751e-07
"316","ENSG00000129422",0.879734007643483,6.9789586073034e-07
"317","ENSG00000004660",0.166485051411477,7.03351067037159e-07
"318","ENSG00000147234",-0.644668979379484,7.10828031326208e-07
"319","ENSG00000065320",-0.597135061070474,7.2091835889455e-07
"320","ENSG00000015592",0.820428093069966,7.58462285683181e-07
"321","ENSG00000247596",0.754978370438782,7.87883350910555e-07
"322","ENSG00000152954",-0.444259954959292,7.97102144162609e-07
"323","ENSG00000197430",-1.52422093431118,7.97102144162609e-07
"324","ENSG00000186479",0.160572328960022,8.21375229873732e-07
"325","ENSG00000105088",-0.751884061483457,8.38574714147482e-07
"326","ENSG00000178741",0.322929310475271,8.46435327401658e-07
"327","ENSG00000162383",-2.06855933325809,8.51022348137584e-07
"328","ENSG00000136531",-0.754015921694653,8.86301315848796e-07
"329","ENSG00000187068",-0.509857419439369,9.04655400063616e-07
"330","ENSG00000131089",-0.442337160393197,9.16011351814153e-07
"331","ENSG00000112640",-0.264105092801868,9.56783896801206e-07
"332","ENSG00000175130",0.15557733877305,1.02599265154182e-06
"333","ENSG00000233670",-1.6027706421535,1.03081067794958e-06
"334","ENSG00000132478",-0.365443964457653,1.04503164077445e-06
"335","ENSG00000182985",-0.128755075636109,1.09420860993118e-06
"336","ENSG00000072071",-0.138045639493214,1.10738093154526e-06
"337","ENSG00000160678",0.455168090374107,1.18316698302502e-06
"338","ENSG00000085117",-0.728667877502392,1.21744961865078e-06
"339","ENSG00000154217",-0.367382343135217,1.21744961865078e-06
"340","ENSG00000166682",0.496709591602559,1.21783618205732e-06
"341","ENSG00000260565",-1.26249278251739,1.23063308082552e-06
"342","ENSG00000145832",0.957650992704999,1.28195445221445e-06
"343","ENSG00000164687",-0.871385358733158,1.28195445221445e-06
"344","ENSG00000126653",-1.60200055023829,1.30517432653813e-06
"345","ENSG00000162512",-0.304165613018079,1.30517432653813e-06
"346","ENSG00000141469",1.86587430737988,1.3066160935982e-06
"347","ENSG00000254206",-1.5927740725742,1.32545292671466e-06
"348","ENSG00000144567",-0.434037722280242,1.40867499289748e-06
"349","ENSG00000224227",-4.34866355587946,1.46536577802088e-06
"350","ENSG00000255823",0.498985936143552,1.47982265231503e-06
"351","ENSG00000204278",-1.04833767433006,1.54406701967062e-06
"352","ENSG00000149257",-0.785374003855155,1.5667511082155e-06
"353","ENSG00000168575",-0.894671924998874,1.63233845164494e-06
"354","ENSG00000204054",0.328024795369573,1.63732247317215e-06
"355","ENSG00000074211",-0.448695021709079,1.69167305378864e-06
"356","ENSG00000111674",-0.381106817869716,1.69582995172492e-06
"357","ENSG00000170500",-0.499576794035034,1.69582995172492e-06
"358","ENSG00000158109",-0.457684225992261,1.79767039031412e-06
"359","ENSG00000047457",0.508555128158447,1.84624207886226e-06
"360","ENSG00000137558",-0.828635916880383,1.93901027079351e-06
"361","ENSG00000189067",0.699285543464757,1.94144887112161e-06
"362","ENSG00000277586",-0.533112017529255,2.00684175373391e-06
"363","ENSG00000104356",-2.29563947078595,2.04615478449554e-06
"364","ENSG00000105835",1.04205791309346,2.04847475702229e-06
"365","ENSG00000131711",0.0946851430247376,2.06235592491967e-06
"366","ENSG00000198934",-0.447151307340766,2.11166610259538e-06
"367","ENSG00000004799",1.11028235028144,2.13540959743878e-06
"368","ENSG00000168032",-0.22205672980906,2.13540959743878e-06
"369","ENSG00000171533",-0.51145931246646,2.17476083010263e-06
"370","ENSG00000279720",-0.522320376852003,2.17476083010263e-06
"371","ENSG00000182463",-0.639678591711621,2.20828211770007e-06
"372","ENSG00000114698",0.338426883053262,2.23501129690576e-06
"373","ENSG00000103363",-0.330729424864193,2.340681367198e-06
"374","ENSG00000213088",-1.04366512392715,2.3433493809509e-06
"375","ENSG00000198128",-3.74869802850816,2.35198856210765e-06
"376","ENSG00000116717",-0.114988795566009,2.37122155121881e-06
"377","ENSG00000117525",0.498026728594364,2.37122155121881e-06
"378","ENSG00000011021",-0.0677211247373763,2.39283044908144e-06
"379","ENSG00000147065",0.339528489539692,2.39283044908144e-06
"380","ENSG00000154096",-0.127988181182874,2.39283044908144e-06
"381","ENSG00000182986",-1.88013733421673,2.51685953037469e-06
"382","ENSG00000107957",-0.505071391476606,2.56626306073118e-06
"383","ENSG00000120071",-0.579424646758359,2.56626306073118e-06
"384","ENSG00000280316",-1.06448697604772,2.56626306073118e-06
"385","ENSG00000154277",-0.661400954976493,2.65049570965712e-06
"386","ENSG00000100401",-0.139448661766893,2.65229966450418e-06
"387","ENSG00000172554",-1.69985855977494,2.65710215654841e-06
"388","ENSG00000054523",-0.199901371565064,2.67333430264811e-06
"389","ENSG00000136527",-0.88312562415203,2.67333430264811e-06
"390","ENSG00000162889",-0.273200787420288,2.67333430264811e-06
"391","ENSG00000123908",-0.0781860365751197,2.80341117138891e-06
"392","ENSG00000135127",-0.867437577752242,2.82880218585384e-06
"393","ENSG00000056972",-0.0884307712757249,2.86114674338519e-06
"394","ENSG00000166986",-0.196190217297757,2.87855501409469e-06
"395","ENSG00000127325",-1.1874081770316,2.93737869980713e-06
"396","ENSG00000117592",0.74335449876679,2.94236945329724e-06
"397","ENSG00000164574",-0.586339606728094,3.01990937201257e-06
"398","ENSG00000224081",-1.09269753157833,3.10575146137469e-06
"399","ENSG00000112514",0.26114648699152,3.1439022089343e-06
"400","ENSG00000174938",-0.433214777903387,3.1439022089343e-06
"401","ENSG00000183023",0.388025556981483,3.1439022089343e-06
"402","ENSG00000223482",-1.26040245032058,3.16288546157711e-06
"403","ENSG00000107317",0.274029686622487,3.22443386461652e-06
"404","ENSG00000166913",0.366900874544225,3.30704951196698e-06
"405","ENSG00000003402",-0.412942833636719,3.34171778163666e-06
"406","ENSG00000119946",-0.617961475828937,3.34171778163666e-06
"407","ENSG00000133433",-1.17098236723994,3.34171778163666e-06
"408","ENSG00000143153",0.881060515222187,3.34171778163666e-06
"409","ENSG00000238083",-0.854102694964063,3.34726440043832e-06
"410","ENSG00000214517",-0.0719112135063305,3.36303661805604e-06
"411","ENSG00000135750",0.10612351689538,3.37063133605302e-06
"412","ENSG00000273841",0.545886420353289,3.37063133605302e-06
"413","ENSG00000203879",0.280350551293798,3.46368185638337e-06
"414","ENSG00000100441",-0.736898452031381,3.53685000942385e-06
"415","ENSG00000125534",0.309130404447218,3.53685000942385e-06
"416","ENSG00000253816",1.88344810253994,3.53685000942385e-06
"417","ENSG00000162384",-1.00794889955304,3.55406585865132e-06
"418","ENSG00000220205",-0.301641272079018,3.55406585865132e-06
"419","ENSG00000128283",0.528786173144165,3.62322388786595e-06
"420","ENSG00000263065",3.63659746422184,3.65948891197305e-06
"421","ENSG00000173621",-0.806205727558462,3.74339423581947e-06
"422","ENSG00000280151",-3.87132361286962,4.06253013807308e-06
"423","ENSG00000188191",-0.716846478412916,4.09501125105851e-06
"424","ENSG00000143878",0.545663713527509,4.11160220455731e-06
"425","ENSG00000171314",-0.474544545542016,4.12945417004908e-06
"426","ENSG00000133256",-1.77761461899997,4.2166189586307e-06
"427","ENSG00000116329",-0.128003189662366,4.33601835168623e-06
"428","ENSG00000111652",-0.606720979869307,4.33720705176156e-06
"429","ENSG00000133169",-0.100086328064909,4.33720705176156e-06
"430","ENSG00000197324",0.162166255934053,4.33720705176156e-06
"431","ENSG00000177464",0.385649583251523,4.38306359597267e-06
"432","ENSG00000005844",2.63325390762332,4.45372969574307e-06
"433","ENSG00000147526",0.320372072810491,4.51585863421295e-06
"434","ENSG00000172724",-2.36257199111445,4.58901343641244e-06
"435","ENSG00000142875",0.372566365938598,4.64032723193419e-06
"436","ENSG00000121289",-1.37297211431774,4.73611453551564e-06
"437","ENSG00000142669",0.91728224333996,4.73611453551564e-06
"438","ENSG00000087460",-0.0603250047650253,4.96778819393057e-06
"439","ENSG00000162909",0.647589405234623,5.05912901826452e-06
