"","Gene","logFC","padj"
"7202","PDC-AS1",-1.04038459623121,1.50526985119379e-05
"7203","ALG6",1.37330948290113,1.50613163190462e-05
"7204","LINC01725",-2.53690743435362,1.51027572759389e-05
"7205","RNU6-135P",-2.24613024287351,1.51042234926678e-05
"7206","MARVELD1",1.2732699635813,1.51100285060571e-05
"7207","ELOVL2",2.38856908128694,1.51189444626932e-05
"7208","SDCBP2",-1.1302899904125,1.51239893997186e-05
"7209","RPL10P16",0.906925079585754,1.51251580796611e-05
"7210","CACNA1C-AS1",-1.99937811235471,1.51577692489902e-05
"7211","FGF7P1",-2.96288796638113,1.51588739786281e-05
"7212","PTMAP5",0.856132379677602,1.51644520821455e-05
"7213","ABCF1",0.487429780178234,1.5210972076639e-05
"7214","MIR149",-2.19532855243285,1.52341887781361e-05
"7215","OR2M4",-2.90843942921636,1.52963522926759e-05
"7216","ACVR1C",-2.37958468387245,1.53068020318513e-05
"7217","SOX13",1.04812963629212,1.53706954643578e-05
"7218","ADGRE4P",2.80758790806262,1.54432841663952e-05
"7219","PRIMA1",2.10069359004526,1.5443736915402e-05
"7220","MIR3680-2",-3.10588140067361,1.54722799507509e-05
"7221","FCGR1CP",2.67319917031634,1.55103605855491e-05
"7222","GAPDHP65",1.18437817659717,1.55237452710695e-05
"7223","CPED1",1.39259100766639,1.55238302138247e-05
"7224","TIGD6",1.13933663555688,1.55494022450509e-05
"7225","ZNF169",-1.05618483629702,1.55876881424748e-05
"7226","HSP90B2P",-0.906330949708327,1.55876881424748e-05
"7227","GLTPD2",-1.31476139203135,1.5591859893658e-05
"7228","THRA",-1.12687897141969,1.5605417615432e-05
"7229","FAM83H",-1.52185980238813,1.56173100323798e-05
"7230","GRHL1",-1.59331560396698,1.5705119281964e-05
"7231","HCG11",-1.05896438701569,1.57158113329841e-05
"7232","TSSK4",-0.841116513300223,1.57578425666096e-05
"7233","C17orf78",-1.34669422135628,1.57854199761796e-05
"7234","BOD1L1",-0.422047992311002,1.58098518459717e-05
"7235","SMIM10",1.01720475573516,1.58256908711207e-05
"7236","RRAS",1.18447135009712,1.58583867042015e-05
"7237","SLC6A13",-1.67411713264735,1.59045349817017e-05
"7238","EIF2S2",0.456137646186299,1.59051163426671e-05
"7239","BOLA2-SMG1P6",-3.01552705992106,1.59267612944031e-05
"7240","MYBBP1A",-0.52634774109909,1.59527516217685e-05
"7241","FAM86B2",-2.35454868635126,1.59927617970413e-05
"7242","ZMIZ2",-0.636398470313621,1.60280708232338e-05
"7243","MIR370",-2.43060876398425,1.6099107259244e-05
"7244","BCR",-0.792947916832011,1.61099957802481e-05
"7245","ASCC2",0.798573649887452,1.6137652238161e-05
"7246","ANKRD13D",-0.661804129162986,1.61789845501062e-05
"7247","FAM50B",-0.854446359302601,1.62148135023924e-05
"7248","ITGAL",2.32872986146708,1.62458467802441e-05
"7249","SNORD115-12",-2.71278835905707,1.6258163948118e-05
"7250","VPS4A",-0.515971725839367,1.62889843127064e-05
"7251","CARTPT",-4.48461152710184,1.63272130782444e-05
"7252","MARCO",4.72100948994614,1.63609265963633e-05
"7253","ZBED9",-1.31504461562998,1.6370830222052e-05
"7254","NSMCE1",0.700517327298394,1.6376354322251e-05
"7255","VAX1",-2.86412502841313,1.63909179909148e-05
"7256","CCNQ",-0.676554706728818,1.64384143422235e-05
"7257","PARD3B",1.07432599610994,1.64608602690152e-05
"7258","DCAF7",0.563367130077027,1.6479211754989e-05
"7259","EXOC3L2",3.34164645132644,1.65601647181027e-05
"7260","ZNF800",0.561097681244252,1.65663830776764e-05
"7261","ADRA1D",-1.59920893590814,1.66006915791543e-05
"7262","PA2G4P6",-1.27110312599831,1.66214921349791e-05
"7263","TBRG4",0.663726800110963,1.66219802757748e-05
"7264","CISH",2.76904141899719,1.66537453910519e-05
"7265","KATNA1",0.730289136794577,1.66939265196339e-05
"7266","G0S2",2.08265049239756,1.67571751122841e-05
"7267","GAPDHP59",2.53412458891929,1.67607938907997e-05
"7268","SNORA79B",1.38545539304113,1.67607938907997e-05
"7269","RNMT",-0.587413958709075,1.68096755939047e-05
"7270","RN7SL459P",-2.02504428294778,1.69090414470731e-05
"7271","CPSF3",0.564518422006999,1.69520601737202e-05
"7272","GPR160",1.63903297574607,1.70222633125959e-05
"7273","SLIT2",-2.2430153096117,1.70420880138842e-05
"7274","CTSZ",1.64868691227303,1.70540111107743e-05
"7275","INAFM2",0.775633869627438,1.70798511955455e-05
"7276","SRMP2",-1.04120898680812,1.70926103025623e-05
"7277","HRNR",-1.77796078350254,1.711112910228e-05
"7278","ADAMTS19-AS1",-2.7591274282415,1.71360030453544e-05
"7279","LINC02398",-2.58858769322567,1.72021851470881e-05
"7280","ZNF330",0.663027092401456,1.72176181846134e-05
"7281","ZDHHC15",0.926182886854993,1.72259669462072e-05
"7282","SNHG31",2.24351963420482,1.72402263274605e-05
"7283","MRPL35P3",-2.00954374451999,1.72636118269289e-05
"7284","RNU6-103P",-3.05315938732009,1.72636118269289e-05
"7285","CHRNB3",-2.85228406811708,1.72689934051995e-05
"7286","CLEC16A",-0.594419876656501,1.73169713298134e-05
"7287","PDE4DIPP2",-0.734545976609421,1.73259477989493e-05
"7288","WBP2NL",-1.75326610874275,1.73259477989493e-05
"7289","SECISBP2L",-0.57852806997234,1.73521952817069e-05
"7290","TTYH3",0.890236275813791,1.73561554302462e-05
"7291","SEMA4G",-1.21729558014228,1.73599254361396e-05
"7292","SPRY4",1.5798417930376,1.74109403676546e-05
"7293","CFAP77",3.40009537328616,1.74257424013901e-05
"7294","MSH6",0.744327055204119,1.74623154948379e-05
"7295","LRP8",-0.962493271784578,1.74725358618469e-05
"7296","NDFIP1",-0.544009800949764,1.75912581298934e-05
"7297","SMAD9",0.951903121509208,1.76154486956361e-05
"7298","WAS",1.48098682796296,1.77340046412669e-05
"7299","TNFSF9",-1.72608885859944,1.77709810328501e-05
"7300","ATXN10",-0.606480617224982,1.77953218877843e-05
"7301","ACP3",2.93775379873579,1.78005016160202e-05
"7302","ZNF83",0.868061948848764,1.78228612698276e-05
"7303","TCFL5",-0.734273096532469,1.78571067051982e-05
"7304","PRMT1",0.663259066123432,1.79089984535441e-05
"7305","ADGRE1",3.99794247332702,1.79213340632687e-05
"7306","CRB2",1.21037268416685,1.80120778701266e-05
"7307","RAB38",2.79345984888991,1.80120778701266e-05
"7308","FAM204A",-0.832559380521907,1.80669744442618e-05
"7309","DBH",-2.15644903598325,1.81292407889691e-05
"7310","UTS2R",-2.7761481716115,1.81687324224033e-05
"7311","BNIP3",-0.779060117092021,1.82124154855591e-05
"7312","EEF1B2P1",-0.977271039174478,1.82395237417909e-05
"7313","KIAA0895L",-0.633518261091499,1.82466994814405e-05
"7314","COX7B",-0.512899071552084,1.82554620230857e-05
"7315","RN7SL856P",-1.81199599823922,1.83323416141903e-05
"7316","VPS26B",-0.516747482541241,1.83636654497052e-05
"7317","VLDLR-AS1",-1.44639054419045,1.83853097409992e-05
"7318","CPSF4",0.669781138755625,1.84683716219793e-05
"7319","PFN2-AS1",-1.43843695811714,1.85503656981569e-05
"7320","MIR4760",-3.59857517319691,1.85576579286582e-05
"7321","ANKRD52",-0.601081143881133,1.85862249921692e-05
"7322","ORMDL1",0.588888245604635,1.86372755163117e-05
"7323","CA4",-1.97635153526188,1.87822858669018e-05
"7324","GPR6",-2.98197581324835,1.89262657911585e-05
"7325","POGLUT2P1",-1.35771543646644,1.90209299023692e-05
"7326","LIG4",-0.609393098709736,1.90494489427065e-05
"7327","ADAMTS5",1.65851900227991,1.90577235596268e-05
"7328","CENPT",-0.662580903925723,1.90598389601046e-05
"7329","MAGED4B",1.36271654617424,1.91784727103609e-05
"7330","DSCAM-AS1",-2.17254613993409,1.91784727103609e-05
"7331","MACO1",-0.479534788710072,1.92303763745371e-05
"7332","CCK",-3.9283274233587,1.92333737309979e-05
"7333","TAPBPL",1.07354371401368,1.92343721592587e-05
"7334","KRR1P1",-0.835621112140515,1.9237969422285e-05
"7335","COX6CP10",-1.27632788250875,1.92982173347681e-05
"7336","LUNAR1",-2.78898141378161,1.93182080062266e-05
"7337","AGAP2",-2.12598127867449,1.9383037071706e-05
"7338","TRIM66",-0.864278941960829,1.94253058236101e-05
"7339","LINC00404",-2.07565019988117,1.957332317546e-05
"7340","CLDN23",3.11149439452454,1.95791556689128e-05
"7341","ABI3BP",1.75820903246805,1.95957870161123e-05
"7342","NPAS3",0.831853128147306,1.96639457588925e-05
"7343","NUFIP2",0.51389364835499,1.97109708577286e-05
"7344","CNOT2",0.778218970329376,1.98607177485556e-05
"7345","PTMAP12",2.06685144047366,1.9861500838992e-05
"7346","ERCC6L",1.5656217626129,1.98761479934901e-05
"7347","TMEM245",-0.556798813792477,1.99101771837864e-05
"7348","LRRC28",-0.873344668321409,1.99359364040778e-05
"7349","OSTCP1",2.90598426102506,1.99501239939285e-05
"7350","SLC9A9",1.19257411518745,1.99698396594542e-05
"7351","PCBP3",-1.57895931415397,2.00598065917606e-05
"7352","TCTE1",-2.17844428376776,2.00941691332554e-05
"7353","YWHAZP3",-0.798180141604329,2.00941691332554e-05
"7354","MIR1252",-3.19109419640573,2.01073089110865e-05
"7355","ZNF430",0.795659034466668,2.01074671283084e-05
"7356","PLEKHF1",1.34495963960617,2.0291168414061e-05
"7357","MIR6867",-2.36332320427347,2.02965408969838e-05
"7358","LINC00970",-2.94682904733772,2.03073709010237e-05
"7359","LINC02942",-2.34974898227877,2.03147648615322e-05
"7360","BPIFB5P",-3.00628633004197,2.03734111858763e-05
"7361","SELENOO",-0.610504336478372,2.0413673721735e-05
"7362","LINC00621",-2.38053949690644,2.04765545902714e-05
"7363","C10orf88B",-2.37853678996793,2.04985440177703e-05
"7364","DOHH",-0.838722865056983,2.05203109581853e-05
"7365","GFRA1",-1.6690621513628,2.06103169012457e-05
"7366","CAMSAP1-DT",-0.868412919412979,2.0628976591468e-05
"7367","LGI4",-1.5333643721474,2.06566248209668e-05
"7368","ZNF415P1",1.59330076025971,2.06958854812377e-05
"7369","CYP4F35P",-3.09255769946826,2.06958854812377e-05
"7370","LAMB1",1.073871909478,2.07497655634453e-05
"7371","PCSK2",-3.15299879616285,2.08673610312538e-05
"7372","OPCML-IT1",-1.69015593603083,2.08716323083337e-05
"7373","GSPT1",0.484932436779668,2.08716323083337e-05
"7374","TMEM178B",-0.93970972974164,2.09443140737027e-05
"7375","MMRN1",2.41078275382923,2.09701655383734e-05
"7376","RNU6-294P",-4.41152905031777,2.10143423787359e-05
"7377","ARL4C",0.809773360659488,2.10153639900025e-05
"7378","MRPS9",-0.53859742989879,2.10290800080624e-05
"7379","CSTB",0.760138813246909,2.1034707840703e-05
"7380","GAL3ST3",-1.26503955658048,2.10381863758696e-05
"7381","PPFIA1",0.581409727725709,2.10688893973423e-05
"7382","KIF7",1.13591834318737,2.11166450582966e-05
"7383","SNN",-0.898966041774919,2.11562132006429e-05
"7384","USP40",0.667582561922023,2.12711026784734e-05
"7385","INSM1",2.02738361795547,2.13007550314908e-05
"7386","PLAAT4",2.13480907247693,2.14119518070719e-05
"7387","PCDHGB6",1.67474476556126,2.14149536088843e-05
"7388","LINC01587",3.38236481574272,2.14226199575151e-05
"7389","MED28P6",-1.45816680388548,2.14328409953907e-05
"7390","UQCRH",-0.671731336279942,2.14567051451886e-05
"7391","SLC10A4",1.58721811494586,2.15484372200537e-05
"7392","MAPRE3-AS1",-1.42624838438601,2.15669626564984e-05
"7393","OR8T1P",-1.64902871670946,2.15936370491006e-05
"7394","P2RY8",3.55640424670895,2.16101304344973e-05
"7395","CDK2AP2",0.726489476824031,2.16465356460351e-05
"7396","OPRL1",-1.94246556478073,2.17548723137301e-05
"7397","OPCML-IT2",-2.0877641775433,2.18314413775119e-05
"7398","DOK2",3.61846981450649,2.19045900047508e-05
"7399","SST",-3.23580901116602,2.19113879091703e-05
"7400","SPEF2",-1.35832192967906,2.19569575518236e-05
"7401","ACSS3",1.63313320188744,2.19569575518236e-05
"7402","SEC23A",-0.482618759675619,2.19960507252743e-05
"7403","SH3BGRL3",0.804271353029946,2.20183557323415e-05
"7404","KCNG3",-3.34459400292743,2.20616737680072e-05
"7405","CD320",0.711535692103027,2.21137186571936e-05
"7406","MYL12B",0.38764340890348,2.21282563901495e-05
"7407","SCRG1",1.01102266408561,2.21313719117427e-05
"7408","SHISA4",-0.618457624632363,2.21474555181827e-05
"7409","SPCS2",0.556797476297266,2.22038857475453e-05
"7410","RN7SKP170",2.73037795088148,2.22845485810743e-05
"7411","ALDOC",-1.71131649506275,2.23019713579829e-05
"7412","CDT1",1.382348081429,2.23341422274029e-05
"7413","BOLA3",-1.03858428494038,2.2397493407664e-05
"7414","HNRNPCP6",-1.13921298694214,2.24041386475315e-05
"7415","APEX2",0.866406117790861,2.24458184205754e-05
"7416","DPP10-AS3",-2.09237163002994,2.24593929395913e-05
"7417","RER1",0.475705614771977,2.24747380808164e-05
"7418","DPP10-AS2",-1.76918176952837,2.25069044980561e-05
"7419","PLCL1",-1.50057286223329,2.25098701062313e-05
"7420","KLC4",-0.736278611378216,2.25420978805744e-05
"7421","CPQ",1.04390276852686,2.2551185444301e-05
"7422","RALGAPA1P1",-0.703067832595112,2.25615672461103e-05
"7423","DCUN1D5",-0.835228108101503,2.25881251687479e-05
"7424","EIF4A1P8",-1.69390923435269,2.27083912033089e-05
"7425","ELOCP2",-0.98751304206795,2.27128898538287e-05
"7426","RNU7-43P",-3.04213875451384,2.27584633218545e-05
"7427","POLR3GL",0.675919690265799,2.27622682140448e-05
"7428","NANOGP11",-2.85255058834322,2.28390148831313e-05
"7429","TBX19",2.53673440642256,2.28564316367553e-05
"7430","LEFTY2",3.97133904520805,2.28704463530327e-05
"7431","CLECL1",3.20329904294799,2.28704463530327e-05
"7432","FKBP7",1.66561609920969,2.28886976595922e-05
"7433","RN7SL68P",1.28660284034635,2.28926310019769e-05
"7434","STIL",1.22163733585357,2.29424267516568e-05
"7435","ZNF614",0.896829252993295,2.29800108905028e-05
"7436","EHBP1",-0.631711039784927,2.30208855030192e-05
"7437","ITGA9-AS1",-1.38207566777572,2.30254001658721e-05
"7438","HMGA2-AS1",4.12810349726037,2.30334347987521e-05
"7439","ESF1",0.621738624575801,2.32050144262126e-05
"7440","ARG2",-0.830150869658418,2.32151233938759e-05
"7441","LMCD1",1.53387802446776,2.32428298934476e-05
"7442","RERGL",-1.71871653481481,2.32817103613948e-05
"7443","C8orf88",1.22461380514229,2.33185401983971e-05
"7444","SMYD3",-0.703592816103107,2.33403074630731e-05
"7445","NUP62",0.691014169923322,2.33893035545062e-05
"7446","LRAT",3.01159369932119,2.34489160952452e-05
"7447","WASHC2A",-0.516734827907956,2.3468182025379e-05
"7448","AOAH",1.82292258331191,2.36109913724625e-05
"7449","NEBL-AS1",-2.03112346852766,2.36568832325723e-05
"7450","NPM1P46",0.884979629055595,2.36578853888263e-05
"7451","MTFR1",0.816498623410467,2.37647213168129e-05
"7452","CFAP58-DT",-1.66388311666062,2.38179972632078e-05
"7453","RETSAT",0.565110334479535,2.38210044061703e-05
"7454","MOK",-0.909904001586283,2.38519318101298e-05
"7455","MORF4L2",-0.527380419299949,2.38847727096809e-05
"7456","TINF2",0.567774802669932,2.39387514989786e-05
"7457","NANP",1.03431994695514,2.40418286434932e-05
"7458","CDCA8",1.4737353526035,2.40548005434974e-05
"7459","LINC02610",-2.02989049938461,2.4076169157246e-05
"7460","ATP6V1FNB",-1.37661189949349,2.41388507936857e-05
"7461","PLD6",-1.09424326166851,2.41691641369588e-05
"7462","ADGRB1",-1.72604591065043,2.42092527416229e-05
"7463","ZSCAN31",-0.98746829709559,2.42246514559657e-05
"7464","SFXN3",-0.7886021756317,2.42510400723386e-05
"7465","BNC2",3.30314987464043,2.42801057640173e-05
"7466","IP6K2",0.483788825064885,2.42825957303488e-05
"7467","ENPP7P12",-1.56658749271894,2.43170849763968e-05
"7468","ZCCHC7",-0.5746915043358,2.43879802083803e-05
"7469","RAD51",1.77263113008096,2.44147717315646e-05
"7470","SNORD15B",0.956561948589691,2.45234729498603e-05
"7471","PPP1R26",-0.572912296861029,2.45408891145554e-05
"7472","RFLNB",1.00121048505182,2.45669974366113e-05
"7473","PDCL3P6",-1.5065984401329,2.46712221415399e-05
"7474","TMEM167A",0.668820920179124,2.46867055525818e-05
"7475","PURG",-0.676642869158972,2.47194690127583e-05
"7476","GYPA",-2.85857238337609,2.48189930483084e-05
"7477","MIR181A1HG",0.972247476065261,2.48459810986429e-05
"7478","DOCK9-AS1",-1.26834873836935,2.49034027009437e-05
"7479","TPR",0.536097968081826,2.49207589689331e-05
"7480","INTS7",0.679913393345873,2.49734707918465e-05
"7481","RN7SL788P",-1.67149011523812,2.50433736503174e-05
"7482","ACOT4",-2.29449850749211,2.50716482072998e-05
"7483","ROS1",-2.85130006682552,2.5077295039282e-05
"7484","NDUFA13",-0.612898419297537,2.51462815000326e-05
"7485","CSNK2B",-0.808754846915605,2.51644993802014e-05
"7486","CEBPZ",0.486922076017962,2.52062819310698e-05
"7487","NIPBL",0.380586323252905,2.52952574148292e-05
"7488","OCEL1",-0.796406831226869,2.52952574148292e-05
"7489","SLC25A5P1",-1.82272564178332,2.53201522519324e-05
"7490","SPATA7",-0.76377897693674,2.53260957959281e-05
"7491","SNORD104",1.86953203352953,2.53503766721696e-05
"7492","TIMMDC1",0.476089989056479,2.54330636082796e-05
"7493","RN7SKP53",-2.93764323240697,2.54846624372852e-05
"7494","MAP3K8",1.95583509733929,2.5561598121541e-05
"7495","GOLGA2P8",-1.58730345685304,2.55660099853203e-05
"7496","WDR3",0.706560700464907,2.57691611440205e-05
"7497","LINC00470",-2.89199900989189,2.58009231125666e-05
"7498","ARMH3",-0.546286016994811,2.5842459792992e-05
"7499","BNIP3P11",1.64666515418186,2.58708272879255e-05
"7500","SS18L1",-0.685914630594814,2.59606688814525e-05
"7501","KCNK4",-2.82262855099919,2.59765202568521e-05
"7502","GINS3",1.73028996599402,2.60221906970235e-05
"7503","AHNAK2",-1.6531135487497,2.60240267261228e-05
"7504","PLEK2",1.91454215552612,2.60520462492927e-05
"7505","PSPC1",-0.424555321992864,2.60597058404135e-05
"7506","DVL3",0.53107605900594,2.60909758394381e-05
"7507","SPAG6",-2.40378985213719,2.61230430041363e-05
"7508","CCDC62",-1.26232568388286,2.61771764070961e-05
"7509","CPP",2.75634965123841,2.62798507163894e-05
"7510","RN7SKP150",-1.3910980859436,2.6290192686654e-05
"7511","LYL1",1.57386220723553,2.629222214078e-05
"7512","ADAMTS14",2.55846271691897,2.63273157750679e-05
"7513","KIRREL3-AS2",-2.06076614600773,2.63639509830293e-05
"7514","TRIQK",-0.693948753284728,2.64506420232151e-05
"7515","HBS1L",-0.552871164345509,2.64629038467637e-05
"7516","MIR885",-3.17993521719845,2.64759726762778e-05
"7517","GAD2",-3.56245022442081,2.64803399998477e-05
"7518","ADIPOR2",0.713698204471912,2.64899416238152e-05
"7519","MIR1302-8",-1.59103005165615,2.65502709373801e-05
"7520","SYN2",-3.04313920784985,2.66414265193775e-05
"7521","RGP1",-0.515933851540545,2.66414265193775e-05
"7522","MIR4521",3.39856963972698,2.67185308987659e-05
"7523","LINC01637",-1.41003241591395,2.67455491073396e-05
"7524","PCDHGA11",1.61760328861317,2.67553288800609e-05
"7525","RHOB",0.949415258793602,2.68254888513927e-05
"7526","ZMYND15",1.93734141983847,2.68254888513927e-05
"7527","GET3",0.536095261694126,2.6955673043043e-05
"7528","C1orf162",1.57604774203602,2.69900694617361e-05
"7529","ATP8A2",-2.89791836199163,2.69900694617361e-05
"7530","OR6A2",-2.76973070979588,2.71098424651319e-05
"7531","CNN3P1",-2.83664167627907,2.72520464696444e-05
"7532","PCDHGB3",1.8952531195493,2.73321498296786e-05
"7533","HAR1B",-2.90887670840842,2.74229919103116e-05
"7534","LAMTOR2",0.572689088024542,2.74664543647648e-05
"7535","PSME2P1",1.96522761130274,2.75583107031664e-05
"7536","DZIP1",-0.739243189942144,2.75797959297739e-05
"7537","TMEM145",-1.18775905927336,2.7717320546193e-05
"7538","LANCL1-AS1",-1.04371402072901,2.79945200898034e-05
"7539","EIF4G1",0.434720240142163,2.80325889928869e-05
"7540","PRPF38A",0.754881623278599,2.80516293687363e-05
"7541","POLG2",0.935969528082611,2.80862820905718e-05
"7542","ZC3H6",-0.547644585594031,2.81093245581607e-05
"7543","STX8P1",2.62488257547789,2.81163149526579e-05
"7544","ZNF274",1.05755441846775,2.81511438839364e-05
"7545","SNRPD2",0.624443516963344,2.81793143782339e-05
"7546","ALDH3B1",1.90111234192225,2.82401930399189e-05
"7547","HMGN2P5",0.842061474028408,2.82751641204774e-05
"7548","SRC",-0.693774558029711,2.83027579616015e-05
"7549","PRKAG2-AS2",-1.53722459997454,2.84647566366417e-05
"7550","TULP3",0.87978515533787,2.84736753150916e-05
"7551","FOXK2",-0.534877459984045,2.85222743837302e-05
"7552","VN1R21P",-2.72482633285765,2.85497402582633e-05
"7553","PHKA1P1",0.958513820936467,2.86093321322626e-05
"7554","DCBLD2",1.24354764419186,2.86724904888744e-05
"7555","FOXRED1",-0.669510106379288,2.88287503932872e-05
"7556","AP5M1",-0.562480060479158,2.88393844435854e-05
"7557","TLL2",-1.90587250363926,2.89642193021693e-05
"7558","SFTPC",-2.3700000880192,2.90072794154758e-05
"7559","ATAD2",0.952832991403105,2.90190511936754e-05
"7560","LINC02254",-2.84255262736595,2.90987148824753e-05
"7561","SUMO1",-0.391669316541431,2.91701485910058e-05
"7562","IPO5",-0.472077331401636,2.92046836992666e-05
"7563","RNU6-503P",-1.8462033046703,2.93258749850686e-05
"7564","NPBWR2",-2.86491301531876,2.9345778098205e-05
"7565","SREK1",0.58816222040731,2.93948712140855e-05
"7566","USP12",-0.608095720639132,2.94388109526238e-05
"7567","DNAJC16",-0.53015502483367,2.94810987485478e-05
"7568","ZBTB38",-0.471718791285192,2.94883951499843e-05
"7569","MRPL32",0.59050974333254,2.95142460961213e-05
"7570","ST13P14",-1.90584568911212,2.95386801521041e-05
"7571","RPS29P21",-1.40613241654575,2.95386801521041e-05
"7572","ALG2",0.637802893073378,2.95478621537714e-05
"7573","POGZ",-0.40426271835799,2.96187569573992e-05
"7574","FAM111A-DT",1.4364310160933,2.96187569573992e-05
"7575","IDH3G",-0.497017356673522,2.96727149806561e-05
"7576","PTGES3P1",0.655284893248134,2.97373108349247e-05
"7577","FGF22",-1.95988738467982,2.97458785364227e-05
"7578","ROBO4",1.29471656154397,2.97475514815239e-05
"7579","PTH1R",-1.10165054778572,2.97883573204408e-05
"7580","OR13C5",-2.72531779872528,2.97898745822654e-05
"7581","CXCL9",4.87606987093906,2.9810012906734e-05
"7582","HOXC13",3.28012953060601,2.99235914356718e-05
"7583","PRTG",1.60651725519965,2.99632367905863e-05
"7584","TUBGCP2",-0.686558014698245,3.00149490967341e-05
"7585","MIR3936HG",-0.841323632425636,3.00404026821358e-05
"7586","SFTPD-AS1",-2.38067088788725,3.0110035019074e-05
"7587","H4C12",1.29625754162059,3.01127459964919e-05
"7588","AP1S2",1.0816842690635,3.01368982432543e-05
"7589","PCDHGA1",1.67861168923971,3.01877948868068e-05
"7590","IRAG1-AS1",-1.36127433143415,3.03264832026083e-05
"7591","CIAPIN1P",-1.52153145333494,3.04306012288856e-05
"7592","MIR4307HG",3.2257784048054,3.04946640600066e-05
"7593","CCDC71L",1.70744467549848,3.05131073855054e-05
"7594","PDLIM4",1.92046202520888,3.06110447163594e-05
"7595","GNAI1",-1.24000669897874,3.07682495861775e-05
"7596","ADAMTS9-AS1",2.04661882085683,3.08025205574432e-05
"7597","NFE2L1",-0.399547782249421,3.08805458906049e-05
"7598","FAM98C",-0.839678918340628,3.0969115628345e-05
"7599","RAB11FIP1P1",-0.762562397650022,3.09754482175142e-05
"7600","BVES",1.70307263122052,3.0999165616526e-05
"7601","TBCCD1",0.685543762567103,3.10711675157155e-05
"7602","IFNGR2",0.624522798219067,3.11171480563589e-05
"7603","SHISA9",-1.42849516760152,3.11570019231145e-05
"7604","ELMO1",-1.12247208156942,3.13307564665038e-05
"7605","ERCC6",-0.811588148024512,3.13454983252292e-05
"7606","LINC02232",-1.59175777803079,3.14486550563091e-05
"7607","SMG7",-0.416137053723679,3.14685676317043e-05
"7608","PRKG2-AS1",-2.93103985331344,3.14952872946627e-05
"7609","PCDH19",-1.17331472747094,3.1728078582572e-05
"7610","SMARCAD1",0.422083365353705,3.17591572568673e-05
"7611","IRX5",3.92725975822454,3.1829102892427e-05
"7612","FAM66C",-0.688363099181389,3.18296597431611e-05
"7613","RPL32P25",3.04317813243584,3.18940797054477e-05
"7614","BBOX1",1.69427859881309,3.19141128619575e-05
"7615","GPNMB",2.5488123747942,3.19561122565591e-05
"7616","MIR7978",-2.34673887473206,3.19850523976795e-05
"7617","KCTD9P4",-1.37191449490764,3.20799214528519e-05
"7618","LINC01614",3.05707691213037,3.2096103727246e-05
"7619","LSAMP",-0.930515958928526,3.20969201455431e-05
"7620","BTNL9",-1.33965568613423,3.21210703504179e-05
"7621","LILRA2",2.38524305468772,3.23306021388228e-05
"7622","EI24",0.420585158686399,3.25250017125946e-05
"7623","ZNF254",0.660138518060932,3.25250017125946e-05
"7624","LINC03012",-2.57952400178322,3.26465980645757e-05
"7625","RPL7AP14",-2.59610706190053,3.26763288108653e-05
"7626","AIMP2",0.842632625753755,3.27143800855545e-05
"7627","LINC01811",-2.82927112862632,3.2735024396208e-05
"7628","HYAL1",-1.25186208188214,3.2849007300968e-05
"7629","NFAT5",-0.536308429383827,3.29056281713453e-05
"7630","LCN15",-3.24490499883157,3.29228466451747e-05
"7631","FCGR3B",3.09073962820032,3.29972629999199e-05
"7632","TMEM107",1.07290156122924,3.29972629999199e-05
"7633","EFHD2",-0.940058448155089,3.30877260638313e-05
"7634","LINC02875",2.93306338365793,3.30877260638313e-05
"7635","RN7SKP72",2.42752970997825,3.30877260638313e-05
"7636","SERF2",0.523367190992069,3.31372850587503e-05
"7637","PRKCSH",0.654549522660371,3.3292470310104e-05
"7638","TFAP2E",-1.30803477430791,3.33287831147538e-05
"7639","AP1M1",-0.608995049941705,3.3401058369349e-05
"7640","CIP2A",0.988205311522017,3.34069610610085e-05
"7641","LINC01100",-2.87072552862897,3.34498729538303e-05
"7642","LINC02921",-1.75155334672929,3.35223467537175e-05
"7643","SUMF1",0.785718403325899,3.35341890233416e-05
"7644","IL6R",1.13566468238677,3.35476803348077e-05
"7645","HABP2",-2.6708832139365,3.35534524781103e-05
"7646","OSTM1",0.711869338739909,3.35610773430603e-05
"7647","ATP5MC3",-0.708683452352599,3.36239087164265e-05
"7648","RTL5",-0.918710558343501,3.36607124727823e-05
"7649","NRAD1",-2.88190524681617,3.37912871859569e-05
"7650","GPRC5A",3.60755214590577,3.38051447018096e-05
"7651","ZNF860",-2.02453586753387,3.38886972196731e-05
"7652","RN7SKP224",3.62552868182089,3.39118471001256e-05
"7653","WWP1",-0.489694852737682,3.39180407149165e-05
"7654","LINC02373",-2.27484171056596,3.39180407149165e-05
"7655","C2orf74-DT",0.99401905077605,3.39604138861978e-05
"7656","REV3L",0.827961430571435,3.3988905103147e-05
"7657","FABP7P2",-1.87082282912331,3.40175006961166e-05
"7658","IL34",-1.52646648718803,3.42935873699061e-05
"7659","SETP14",0.840866430020571,3.43418794406833e-05
"7660","SH2D3C",-0.91739355882783,3.43647783359721e-05
"7661","SLC17A6",-2.83578528577559,3.44845071791179e-05
"7662","RNU6-807P",-2.16380754637514,3.44925780363031e-05
"7663","KHDC1",-0.957105240252317,3.45220873726756e-05
"7664","NCOA7-AS1",-1.22442535718373,3.45377365995558e-05
"7665","HAUS6",0.914237860377753,3.45822666784809e-05
